player_id,team_id,league_id,pitching_ratings_overall_stuff,pitching_ratings_overall_control,pitching_ratings_overall_movement,pitching_ratings_overall_balk,pitching_ratings_overall_hp,pitching_ratings_overall_wild_pitch,pitching_ratings_vsr_stuff,pitching_ratings_vsr_control,pitching_ratings_vsr_movement,pitching_ratings_vsr_balk,pitching_ratings_vsr_hp,pitching_ratings_vsr_wild_pitch,pitching_ratings_vsl_stuff,pitching_ratings_vsl_control,pitching_ratings_vsl_movement,pitching_ratings_vsl_balk,pitching_ratings_vsl_hp,pitching_ratings_vsl_wild_pitch,pitching_ratings_talent_stuff,pitching_ratings_talent_control,pitching_ratings_talent_movement,pitching_ratings_talent_balk,pitching_ratings_talent_hp,pitching_ratings_talent_wild_pitch,pitching_ratings_pitches_fastball,pitching_ratings_pitches_slider,pitching_ratings_pitches_curveball,pitching_ratings_pitches_screwball,pitching_ratings_pitches_forkball,pitching_ratings_pitches_changeup,pitching_ratings_pitches_sinker,pitching_ratings_pitches_splitter,pitching_ratings_pitches_knuckleball,pitching_ratings_pitches_cutter,pitching_ratings_pitches_circlechange,pitching_ratings_pitches_knucklecurve,pitching_ratings_pitches_talent_fastball,pitching_ratings_pitches_talent_slider,pitching_ratings_pitches_talent_curveball,pitching_ratings_pitches_talent_screwball,pitching_ratings_pitches_talent_forkball,pitching_ratings_pitches_talent_changeup,pitching_ratings_pitches_talent_sinker,pitching_ratings_pitches_talent_splitter,pitching_ratings_pitches_talent_knuckleball,pitching_ratings_pitches_talent_cutter,pitching_ratings_pitches_talent_circlechange,pitching_ratings_pitches_talent_knucklecurve,pitching_ratings_misc_velocity,pitching_ratings_misc_stamina,pitching_ratings_misc_ground_fly,pitching_ratings_misc_hold
13011,0,0,46,25,75,0,0,0,45,24,74,0,0,0,48,26,75,0,0,0,61,121,129,0,4,0,60,31,21,0,0,1,0,0,0,0,0,0,75,41,46,0,0,25,0,0,0,0,0,0,10,11,47,178
13012,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,15
13013,0,0,102,127,113,0,2,0,103,128,113,0,2,0,101,125,112,0,2,0,102,127,113,0,6,0,96,110,61,0,0,0,104,0,0,77,0,0,96,110,61,0,0,0,104,0,0,77,0,0,11,8,47,28
13014,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,170
13015,0,0,33,25,75,0,0,0,33,25,74,0,0,0,35,26,75,0,0,0,42,33,95,0,7,0,59,0,32,0,57,12,0,0,0,0,0,0,62,0,43,0,65,20,0,0,0,0,0,0,9,1,40,189
13016,0,0,40,25,75,0,0,0,41,26,75,0,0,0,39,24,75,0,0,0,57,77,152,0,0,0,57,0,23,0,53,0,0,0,0,0,0,0,70,0,46,0,77,0,0,0,0,0,0,0,9,1,49,60
13017,0,0,46,25,75,0,0,0,45,25,75,0,0,0,48,25,75,0,0,0,117,80,148,0,0,0,66,0,34,0,0,0,0,0,0,0,0,0,113,0,146,0,0,0,0,0,0,0,0,0,10,11,47,123
13018,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,42
13019,0,0,108,89,112,0,10,6,110,91,113,0,10,6,106,87,111,0,10,6,108,89,112,0,10,0,101,0,114,0,0,73,0,0,0,108,0,0,101,0,114,0,0,73,0,0,0,108,0,0,12,1,49,74
13020,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,83
13021,0,0,29,1,75,10,15,30,28,1,75,10,15,30,31,1,75,10,15,30,69,1,75,0,7,0,42,0,15,0,0,0,0,0,0,0,0,0,70,0,80,0,0,0,0,0,0,0,0,0,7,4,54,112
13022,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,126
13023,0,0,46,25,75,0,0,0,47,25,75,0,0,0,44,25,75,0,0,0,91,137,129,0,3,0,59,38,0,0,0,0,0,0,0,0,0,0,92,107,0,0,0,0,0,0,0,0,0,0,9,16,47,112
13024,0,0,39,25,83,0,0,0,39,24,82,0,0,0,41,26,83,0,0,0,90,137,166,0,7,0,54,0,19,0,0,0,61,0,0,0,0,0,98,0,92,0,0,0,115,0,0,0,0,0,9,24,46,112
13025,0,0,41,25,75,0,0,0,42,26,75,0,0,0,40,24,74,0,0,0,81,89,115,0,3,0,60,0,21,0,55,1,0,0,0,0,0,0,82,0,88,0,92,55,0,0,0,0,0,0,10,1,42,29
13026,0,0,33,22,75,0,0,0,33,22,75,0,0,0,33,22,75,0,0,0,59,102,163,0,6,0,57,31,0,0,0,5,0,0,0,0,0,0,81,67,0,0,0,43,0,0,0,0,0,0,9,80,44,116
13027,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,138
13028,0,0,33,22,75,0,0,0,34,22,75,0,0,0,32,22,75,0,0,0,83,123,134,0,3,0,60,0,32,0,0,11,0,0,0,0,0,0,93,0,109,0,0,74,0,0,0,0,0,0,9,144,47,139
13029,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,74,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,82
13030,0,0,13,1,75,10,15,30,13,1,75,10,15,30,13,1,74,10,15,30,46,96,148,0,1,0,18,10,0,0,0,0,0,0,0,0,0,0,62,62,0,0,0,0,0,0,0,0,0,0,3,1,42,12
13031,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,85
13032,0,0,46,25,75,0,0,0,46,25,75,0,0,0,46,25,75,0,0,0,50,33,95,0,0,0,66,0,34,0,0,0,0,0,0,0,0,0,68,0,39,0,0,0,0,0,0,0,0,0,10,24,47,40
13033,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,117
13034,0,0,12,1,75,10,15,30,12,1,75,10,15,30,12,1,75,10,15,30,18,1,75,0,7,0,18,0,7,0,0,0,0,0,0,0,0,0,23,0,21,0,0,0,0,0,0,0,0,0,3,21,50,183
13035,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,41
13036,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,124
13037,0,0,6,1,75,10,15,30,6,1,76,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,9
13038,0,0,6,1,75,10,15,30,6,1,76,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,80
13039,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,182
13040,0,0,6,4,69,10,15,30,6,4,69,10,15,30,6,4,69,10,15,30,6,9,72,0,7,0,19,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,1,52,0
13041,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,138
13042,0,0,39,22,82,0,0,0,40,22,83,0,0,0,38,21,82,0,0,0,49,151,146,0,4,0,60,0,21,21,0,0,63,0,0,0,0,21,64,0,38,34,0,0,96,0,0,0,0,24,10,46,52,32
13043,0,0,37,22,75,0,0,0,38,22,75,0,0,0,36,22,75,0,0,0,46,142,164,0,1,0,60,31,21,0,0,1,0,0,0,0,0,0,68,42,30,0,0,8,0,0,0,0,0,0,10,220,45,64
13044,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,60
13045,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,162
13046,0,0,33,22,75,0,0,0,33,22,75,0,0,0,33,22,75,0,0,0,89,94,119,0,3,0,60,0,32,0,0,11,0,0,0,0,0,0,97,0,119,0,0,82,0,0,0,0,0,0,9,141,46,147
13047,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,56
13048,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,104
13049,0,0,45,25,75,0,0,0,45,26,75,0,0,0,45,24,74,0,0,0,63,70,162,0,1,0,60,31,0,0,0,1,0,0,0,0,0,0,74,59,0,0,0,27,0,0,0,0,0,0,10,13,50,150
13050,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,19
13051,0,0,46,25,75,0,0,0,47,26,76,0,0,0,44,24,75,0,0,0,61,123,161,0,3,0,66,0,34,0,0,0,0,0,0,0,0,0,76,0,57,0,0,0,0,0,0,0,0,0,10,24,43,115
13052,0,0,45,25,75,0,0,0,44,24,75,0,0,0,47,26,75,0,0,0,84,70,105,0,3,0,0,0,40,0,0,0,0,0,0,61,0,0,0,0,97,0,0,0,0,0,0,91,0,0,9,13,51,189
13053,0,0,43,25,75,0,0,0,42,25,75,0,0,0,45,26,76,0,0,0,43,47,95,0,7,0,0,0,50,0,67,0,0,0,0,0,0,0,0,0,50,0,67,0,0,0,0,0,0,0,10,11,33,144
13054,0,0,40,22,75,0,0,0,41,22,75,0,0,0,39,21,75,0,0,0,81,147,124,0,2,0,66,34,23,0,0,0,0,0,0,0,0,0,99,100,72,0,0,0,0,0,0,0,0,0,11,57,49,93
13055,0,0,45,25,75,0,0,0,45,26,75,0,0,0,45,24,74,0,0,0,84,79,157,0,3,0,60,31,0,0,0,1,0,0,0,0,0,0,95,82,0,0,0,56,0,0,0,0,0,0,10,14,45,107
13056,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,68
13057,0,0,41,82,98,0,0,0,42,83,99,0,0,0,39,81,98,0,0,0,48,102,100,0,4,0,0,0,78,0,0,0,68,0,0,0,0,0,0,0,91,0,0,0,73,0,0,0,0,0,2,17,49,50
13058,0,0,6,1,75,10,15,30,6,1,76,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,95
13059,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,108
13060,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,134
13061,0,0,49,25,75,0,0,0,49,25,75,0,0,0,49,25,75,0,0,0,53,33,75,0,7,0,0,0,62,0,0,0,0,0,0,49,0,0,0,0,68,0,0,0,0,0,0,51,0,0,5,24,54,100
13062,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,34
13063,0,0,37,25,83,0,0,0,38,26,83,0,0,0,36,24,82,0,0,0,55,154,165,0,3,0,0,36,0,24,0,21,65,0,0,0,0,0,0,49,0,33,0,48,105,0,0,0,0,0,9,21,51,27
13064,0,0,45,25,75,0,0,0,44,25,75,0,0,0,47,26,75,0,0,0,84,70,115,0,3,0,0,0,38,0,0,0,0,0,0,63,0,0,0,0,95,0,0,0,0,0,0,95,0,0,10,24,41,167
13065,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,17
13066,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,13
13067,0,0,18,1,75,10,15,30,18,1,75,10,15,30,18,1,75,10,15,30,40,1,75,0,14,0,24,13,0,0,0,0,0,0,0,0,0,0,50,44,0,0,0,0,0,0,0,0,0,0,4,24,46,67
13068,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,54
13069,0,0,6,1,72,10,15,30,6,1,72,10,15,30,6,1,72,10,15,30,6,1,73,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,0
13070,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,95
13071,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,103
13072,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,157
13073,0,0,60,25,82,0,0,0,61,25,82,0,0,0,59,25,82,0,0,0,98,96,160,0,3,0,78,40,0,0,0,0,72,0,0,0,0,0,113,91,0,0,0,0,120,0,0,0,0,0,13,14,50,168
13074,0,0,80,139,160,1,7,6,80,138,160,1,7,6,82,140,161,1,7,6,80,139,160,0,8,0,86,75,60,0,0,0,0,81,0,0,0,0,86,75,60,0,0,0,0,81,0,0,0,0,9,9,60,119
13075,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,46
13076,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,57
13077,0,0,46,25,75,0,0,0,45,25,75,0,0,0,48,26,76,0,0,0,93,89,145,0,6,0,66,0,34,0,0,0,0,0,0,0,0,0,97,0,108,0,0,0,0,0,0,0,0,0,10,24,48,200
13078,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,65
13079,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,138
13080,0,0,45,25,75,0,0,0,45,25,75,0,0,0,45,25,75,0,0,0,45,40,75,0,7,0,0,0,40,0,0,0,0,0,0,60,0,0,0,0,40,0,0,0,0,0,0,60,0,0,9,24,50,78
13081,0,0,45,44,73,0,0,6,45,44,73,0,0,6,45,43,73,0,0,6,81,53,74,0,4,0,63,30,0,0,0,0,0,0,0,0,0,0,102,73,0,0,0,0,0,0,0,0,0,0,8,11,50,129
13082,0,0,6,1,75,10,15,30,6,1,76,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,17
13083,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,157
13084,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,69
13085,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,13
13086,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,33
13087,0,0,47,25,83,0,0,0,47,26,83,0,0,0,47,24,83,0,0,0,57,81,136,0,4,0,60,31,0,0,0,1,64,0,0,0,0,0,68,46,0,0,0,15,89,0,0,0,0,0,10,6,58,36
13088,0,0,45,25,82,0,0,0,47,26,83,0,0,0,44,24,82,0,0,0,68,109,175,0,6,0,0,0,38,0,0,0,69,0,0,0,0,0,0,0,71,0,0,0,117,0,0,0,0,0,10,18,52,120
13089,0,0,33,22,75,0,0,0,33,22,75,0,0,0,33,22,75,0,0,0,39,100,167,0,3,0,0,0,44,0,0,21,0,0,0,0,0,40,0,0,52,0,0,27,0,0,0,0,0,47,9,80,47,86
13090,0,0,6,1,75,10,15,30,6,1,74,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,137
13091,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,6
13092,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,199
13093,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,137
13094,0,0,6,1,75,10,15,30,6,1,76,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,154
13095,0,0,46,25,75,0,0,0,46,25,75,0,0,0,46,25,75,0,0,0,71,70,145,0,3,0,62,0,36,0,0,0,0,0,0,0,0,0,78,0,76,0,0,0,0,0,0,0,0,0,9,13,46,108
13096,0,0,37,22,75,0,0,0,37,22,75,0,0,0,37,21,75,0,0,0,37,208,176,0,3,0,60,31,21,0,0,1,0,0,0,0,0,0,60,31,21,0,0,1,0,0,0,0,0,0,10,220,55,71
13097,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,59
13098,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,74,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,2
13099,0,0,41,25,75,0,0,0,41,25,75,0,0,0,41,25,74,0,0,0,41,50,160,0,0,0,60,0,21,0,55,0,0,0,0,0,0,0,60,0,21,0,72,0,0,0,0,0,0,0,10,1,42,90
13100,0,0,99,89,107,0,7,6,101,90,107,0,7,6,98,88,107,0,7,6,99,89,113,0,3,0,93,0,125,0,0,0,0,0,0,0,0,0,93,0,125,0,0,0,0,0,0,0,0,0,8,11,49,185
13101,0,0,6,1,75,10,15,30,6,1,76,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,57
13102,0,0,33,22,75,0,0,0,33,22,75,0,0,0,33,21,74,0,0,0,48,118,160,0,6,0,60,31,0,0,0,1,0,0,0,0,0,0,74,50,0,0,0,22,0,0,0,0,0,0,10,80,42,129
13103,0,0,33,22,75,0,0,0,33,22,75,0,0,0,35,22,75,0,0,0,64,132,160,0,4,0,63,0,25,0,0,4,0,0,0,0,0,0,89,0,70,0,0,48,0,0,0,0,0,0,10,80,42,143
13104,0,0,43,25,75,0,0,0,45,26,76,0,0,0,42,24,75,0,0,0,62,173,161,0,3,0,57,31,0,0,0,5,0,0,0,0,0,0,74,56,0,0,0,32,0,0,0,0,0,0,9,24,43,29
13105,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,95
13106,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,195
13107,0,0,35,22,75,0,0,0,36,22,75,0,0,0,34,21,75,0,0,0,63,121,158,0,3,0,54,28,0,0,0,0,0,51,0,0,0,0,82,68,0,0,0,0,0,86,0,0,0,0,9,80,41,129
13108,0,0,45,25,92,0,0,0,45,25,92,0,0,0,45,25,92,0,0,0,57,47,92,0,7,0,0,0,38,0,0,0,0,0,0,66,0,0,0,0,55,0,0,0,0,0,0,73,0,0,10,9,67,72
13109,0,0,46,25,75,0,0,0,46,26,75,0,0,0,46,24,74,0,0,0,46,89,167,0,6,0,62,0,36,0,0,0,0,0,0,0,0,0,62,0,36,0,0,0,0,0,0,0,0,0,9,24,47,106
13110,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,132
13111,0,0,45,25,82,0,0,0,44,25,82,0,0,0,47,25,82,0,0,0,89,65,122,0,6,0,0,0,42,0,0,0,65,0,0,0,0,0,0,0,107,0,0,0,102,0,0,0,0,0,8,7,49,118
13112,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,61
13113,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,94
13114,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,71
13115,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,33
13116,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,74,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,62
13117,0,0,96,78,122,1,4,6,98,79,122,1,4,6,94,77,121,1,4,6,96,79,122,0,7,0,125,0,111,0,0,83,0,0,0,0,0,0,125,0,111,0,0,83,0,0,0,0,0,0,13,25,62,124
13118,0,0,37,22,75,0,0,0,38,22,75,0,0,0,36,21,75,0,0,0,46,93,166,0,0,0,60,31,21,0,0,1,0,0,0,0,0,0,68,42,30,0,0,8,0,0,0,0,0,0,10,220,46,144
13119,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,19
13120,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,74,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,168
13121,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,75
13122,0,0,45,25,75,0,0,0,45,26,75,0,0,0,45,24,75,0,0,0,45,47,75,0,7,0,0,0,40,0,0,0,0,0,0,62,0,0,0,0,40,0,0,0,0,0,0,62,0,0,9,24,56,175
13123,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,77
13124,0,0,45,25,82,0,0,0,45,26,83,0,0,0,45,24,82,0,0,0,61,94,170,0,3,0,0,0,40,0,0,0,67,0,0,0,0,0,0,0,64,0,0,0,110,0,0,0,0,0,9,24,49,48
13125,0,0,45,25,83,0,0,0,47,26,83,0,0,0,44,24,82,0,0,0,101,80,136,0,5,0,0,0,36,0,0,0,71,0,0,0,0,0,0,0,117,0,0,0,118,0,0,0,0,0,11,20,51,60
13126,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,18
13127,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,117
13128,0,0,45,25,82,0,0,0,47,25,83,0,0,0,44,25,82,0,0,0,74,135,167,0,6,0,0,0,40,0,0,0,67,0,0,0,0,0,0,0,83,0,0,0,115,0,0,0,0,0,9,19,47,61
